ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
STRG.7970.1_ORF_1	1233	+	2	53	925	873	0.6195	0.283097326180642	2.22044604925031e-16
STRG.7970.1_ORF_2	1233	-	3	376	38	339	0.8236	-0.168170881105188	2.22044604925031e-16
STRG.7970.1_ORF_3	1233	+	1	823	1155	333	1.0304	0.48991921427382	2.22044604925031e-16
STRG.7970.1_ORF_4	1233	-	3	829	503	327	0.672	-0.0113597176706665	2.22044604925031e-16
STRG.7970.1_ORF_5	1233	-	2	413	99	315	1.0603	0.143844607688087	2.22044604925031e-16
STRG.7908.1_ORF_1	891	+	3	453	806	354	0.4466	0.0563923227736507	2.22044604925031e-16
STRG.7908.1_ORF_2	891	-	3	697	506	192	0.5898	0.0281935762246439	2.22044604925031e-16
STRG.8024.2_ORF_1	1917	+	2	128	1786	1659	0.9777	0.362122666239962	6.1869780967043e-05
STRG.8024.2_ORF_2	1917	-	3	862	479	384	0.8483	-0.141827637239704	2.22044604925031e-16
STRG.8024.2_ORF_3	1917	+	3	324	692	369	1.055	-0.198012632921049	2.22044604925031e-16
STRG.8024.2_ORF_4	1917	-	1	1077	835	243	0.7127	-0.00652764139296116	2.22044604925031e-16
STRG.8024.2_ORF_5	1917	+	1	1174	1413	240	0.826	-0.142912266608975	2.22044604925031e-16
STRG.8034.6_ORF_1	1621	+	1	121	1293	1173	0.8336	0.238844629840677	2.22044604925031e-16
STRG.8034.6_ORF_2	1621	+	3	1227	1457	231	0.8936	-0.329810550092288	2.22044604925031e-16
STRG.8034.6_ORF_3	1621	+	3	645	815	171	0.8518	-0.111488971201894	2.22044604925031e-16
STRG.8034.6_ORF_4	1621	+	2	899	1039	141	1.0154	-0.160892125501325	2.22044604925031e-16
STRG.8034.6_ORF_5	1621	-	2	906	793	114	0.6327	-0.110087842487657	2.22044604925031e-16
STRG.8048.1_ORF_1	2706	+	2	50	2482	2433	0.6612	0.206963945906343	0.0340011847534334
STRG.8048.1_ORF_2	2706	-	1	1599	1348	252	0.9273	0.319765852155609	2.22044604925031e-16
STRG.8048.1_ORF_3	2706	-	2	2672	2469	204	0.7708	-0.451866757228994	2.22044604925031e-16
STRG.8048.1_ORF_4	2706	-	2	1580	1380	201	1.1141	0.0413818200693628	2.22044604925031e-16
STRG.8048.1_ORF_5	2706	+	3	273	455	183	1.0969	0.115038381579712	2.22044604925031e-16
STRG.8049.1_ORF_1	454	+	3	72	323	252	0.615	0.290437297339332	7.05381946890636e-10
STRG.8049.1_ORF_2	454	+	1	109	348	240	0.5558	-0.0261207992165463	1.33309098492791e-11
STRG.8049.1_ORF_3	454	-	2	384	181	204	0.6933	-0.0357700079591764	1.04246460177994e-13
STRG.8049.1_ORF_4	454	-	1	436	329	108	0.4075	-0.109241356552744	2.22044604925031e-16
STRG.8049.1_ORF_5	454	-	3	110	3	108	1.2803	0.252200626844875	2.22044604925031e-16
STRG.8088.2_ORF_1	2221	+	1	1270	2112	843	0.8886	0.306159901884228	2.22044604925031e-16
STRG.8088.2_ORF_2	2221	+	2	1013	1288	276	1.123	0.156501931601828	2.22044604925031e-16
STRG.8088.2_ORF_3	2221	+	2	1499	1714	216	1.1463	0.112518843252895	2.22044604925031e-16
STRG.8088.2_ORF_4	2221	+	2	764	934	171	1.1793	0.494629622349355	2.22044604925031e-16
STRG.8088.2_ORF_5	2221	-	3	1163	996	168	0.7253	-0.174219144959394	2.22044604925031e-16
STRG.8091.1_ORF_1	1706	+	3	99	1691	1593	0.9631	0.15884089953911	0.997487060321676
STRG.8091.1_ORF_2	1706	-	2	1204	755	450	1.1345	-0.0596090006107268	2.22044604925031e-16
STRG.8091.1_ORF_3	1706	-	1	476	258	219	0.7031	-0.0899403905980466	2.22044604925031e-16
STRG.8091.1_ORF_4	1706	+	1	1390	1605	216	0.5719	-0.0963440491128765	2.22044604925031e-16
STRG.8091.1_ORF_5	1706	+	1	973	1143	171	1.193	-0.333893892528255	2.22044604925031e-16
STRG.8100.1_ORF_1	982	+	3	129	521	393	0.9749	0.315428025210173	2.22044604925031e-16
STRG.8100.1_ORF_2	982	+	1	598	960	363	0.5382	0.00829294486314843	2.22044604925031e-16
STRG.8100.1_ORF_3	982	-	2	906	775	132	0.7358	-0.106247953820508	2.22044604925031e-16
STRG.8100.1_ORF_4	982	+	3	582	680	99	0.8971	0.323974638666731	2.22044604925031e-16
STRG.8100.1_ORF_5	982	-	1	142	50	93	0.9434	0.0791982371957317	2.22044604925031e-16
STRG.8177.3_ORF_1	1177	+	1	52	1116	1065	0.992	0.297640154724101	0.640304506866019
STRG.8177.3_ORF_2	1177	-	1	523	260	264	1.0137	-0.275502772886884	2.22044604925031e-16
STRG.8177.3_ORF_3	1177	+	3	522	710	189	1.1902	0.0546793657178942	2.22044604925031e-16
STRG.8177.3_ORF_4	1177	-	2	1173	994	180	0.8948	0.024978613651343	2.22044604925031e-16
STRG.8177.3_ORF_5	1177	-	1	145	26	120	0.7186	-0.0114141285986134	2.22044604925031e-16
STRG.8181.2_ORF_1	410	-	3	165	1	165	0.3568	-0.264976856381774	2.22044604925031e-16
STRG.8181.2_ORF_2	410	+	3	147	308	162	0.6322	-0.256001528189464	2.22044604925031e-16
STRG.8181.2_ORF_3	410	-	2	235	116	120	0.7483	-0.101307478039441	2.22044604925031e-16
STRG.8181.2_ORF_4	410	+	1	286	387	102	0.9176	-0.675538134149695	2.22044604925031e-16
STRG.8189.1_ORF_1	1043	+	2	323	802	480	0.9994	0.171041509548197	2.22044604925031e-16
STRG.8189.1_ORF_2	1043	+	1	523	828	306	0.7105	0.0537057909763936	2.22044604925031e-16
STRG.8189.1_ORF_3	1043	-	2	769	578	192	1.0576	0.0663433770085392	2.22044604925031e-16
STRG.8189.1_ORF_4	1043	+	3	360	545	186	1.0433	-0.11960311888569	2.22044604925031e-16
STRG.8189.1_ORF_5	1043	+	3	690	839	150	0.6847	-0.289669373378596	2.22044604925031e-16
STRG.8190.4_ORF_1	1145	+	2	344	919	576	0.8502	0.2098733520453	2.22044604925031e-16
STRG.8190.4_ORF_2	1145	-	1	911	468	444	0.6215	-0.0416179589702182	2.22044604925031e-16
STRG.8190.4_ORF_3	1145	-	3	471	322	150	1.1152	-0.135846525927532	2.22044604925031e-16
STRG.8190.4_ORF_4	1145	+	2	947	1081	135	0.6816	-0.469597850718563	2.22044604925031e-16
STRG.8190.4_ORF_5	1145	-	2	754	635	120	0.4957	-0.0917617069922405	2.22044604925031e-16
STRG.8190.3_ORF_1	944	+	2	158	718	561	0.7682	0.215736827825633	2.22044604925031e-16
STRG.8190.3_ORF_2	944	-	1	710	267	444	0.6215	-0.0416179589702182	2.22044604925031e-16
STRG.8190.3_ORF_3	944	-	2	196	23	174	0.6869	-0.0592679304543353	2.22044604925031e-16
STRG.8190.3_ORF_4	944	-	3	270	127	144	1.0202	-0.202616575821459	2.22044604925031e-16
STRG.8190.3_ORF_5	944	+	2	746	880	135	0.6816	-0.469597850718563	2.22044604925031e-16
STRG.8194.1_ORF_1	733	+	2	71	667	597	0.9703	0.271128657331015	0.000220399452832541
STRG.8194.1_ORF_2	733	+	1	82	309	228	0.7426	-0.00332048581004261	2.22044604925031e-16
STRG.8194.1_ORF_3	733	-	3	161	78	84	0.9767	0.201536791828156	2.22044604925031e-16
STRG.8202.1_ORF_1	1460	+	1	4	831	828	0.8832	0.214808086748108	2.22044604925031e-16
STRG.8202.1_ORF_2	1460	+	1	886	1404	519	0.7467	0.176711901491424	2.22044604925031e-16
STRG.8202.1_ORF_3	1460	+	2	359	532	174	1.0484	0.130141697058475	2.22044604925031e-16
STRG.8202.1_ORF_4	1460	+	2	128	274	147	1.1	0.0467458791712059	2.22044604925031e-16
STRG.8202.1_ORF_5	1460	-	1	611	483	129	0.5686	0.118699952541463	2.22044604925031e-16
STRG.8206.1_ORF_1	818	+	3	186	779	594	1.0049	0.254718831132181	3.57547858291322e-09
STRG.8206.1_ORF_2	818	-	1	497	135	363	0.9918	0.0723866417469896	2.22044604925031e-16
STRG.8206.1_ORF_3	818	-	2	748	635	114	0.7789	-0.00543004259208943	2.22044604925031e-16
STRG.8206.1_ORF_4	818	+	1	220	330	111	0.8112	-0.0981695647108298	2.22044604925031e-16
STRG.8206.1_ORF_5	818	-	3	651	574	78	0.748	-0.138929223416919	2.22044604925031e-16
STRG.8207.1_ORF_1	560	+	1	40	411	372	0.9018	0.199712199261107	1.2036773869066e-08
STRG.8207.1_ORF_2	560	+	3	297	515	219	0.414	-0.0962584782821549	2.22044604925031e-16
STRG.8207.1_ORF_3	560	-	1	179	27	153	0.6758	-0.212067243606646	2.22044604925031e-16
STRG.8208.3_ORF_1	582	-	1	123	31	93	0.5393	-0.224109569009391	2.22044604925031e-16
STRG.8511.2_ORF_1	4456	+	2	20	4063	4044	0.81	0.293894736981078	0.548425904090545
STRG.8511.2_ORF_2	4456	+	3	3306	3623	318	0.9056	-0.125800614819935	2.22044604925031e-16
STRG.8511.2_ORF_3	4456	-	3	1838	1524	315	0.7526	0.157827909599141	2.22044604925031e-16
STRG.8511.2_ORF_4	4456	+	3	1104	1394	291	0.9662	0.0784239702565654	2.22044604925031e-16
STRG.8511.2_ORF_5	4456	-	3	743	549	195	0.6098	-0.0149002664442216	2.22044604925031e-16
STRG.8679.1_ORF_1	925	+	3	78	836	759	1.0271	0.247725976341909	3.56360988673142e-05
STRG.8679.1_ORF_2	925	+	1	328	555	228	1.0861	-0.681473452222812	2.22044604925031e-16
STRG.8679.1_ORF_3	925	-	3	329	132	198	1.0481	-0.464346099769699	2.22044604925031e-16
STRG.8697.3_ORF_1	820	+	3	12	692	681	0.8755	0.373126216895907	0.000822682714454152
STRG.8697.3_ORF_2	820	-	3	464	93	372	0.9005	0.154125803665058	2.22044604925031e-16
STRG.8697.3_ORF_3	820	-	2	672	424	249	1.0854	0.047998774583518	2.22044604925031e-16
STRG.8697.3_ORF_4	820	+	2	548	775	228	0.7267	-0.186803821905244	2.22044604925031e-16
STRG.8697.3_ORF_5	820	+	1	448	654	207	1.1734	0.0268075269069759	2.22044604925031e-16
STRG.8716.3_ORF_1	590	+	1	7	474	468	0.74	0.0971677109406391	5.82347173592179e-05
STRG.8716.3_ORF_2	590	-	2	280	101	180	0.7794	-0.0488043947331957	2.22044604925031e-16
STRG.8716.3_ORF_3	590	+	3	417	536	120	0.8645	-0.088027337469093	2.22044604925031e-16
STRG.8716.3_ORF_4	590	-	3	201	85	117	0.5886	0.138075311467088	2.22044604925031e-16
STRG.8716.3_ORF_5	590	+	2	260	358	99	0.8623	0.00372228181827157	2.22044604925031e-16
STRG.8720.4_ORF_1	881	+	1	16	861	846	0.9099	0.251195839107222	0.99907976712235
STRG.8720.4_ORF_2	881	+	3	51	236	186	0.9087	0.142327430689099	2.22044604925031e-16
STRG.8720.4_ORF_3	881	-	2	130	14	117	1.1692	0.0237007346321137	2.22044604925031e-16
STRG.8720.4_ORF_4	881	-	1	503	411	93	0.9357	0.00208239292731509	2.22044604925031e-16
STRG.8720.5_ORF_1	902	+	1	16	882	867	0.9037	0.232226418116794	0.999182557452591
STRG.8720.5_ORF_2	902	+	3	51	236	186	0.9087	0.142327430689099	2.22044604925031e-16
STRG.8720.5_ORF_3	902	+	3	564	701	138	1.1304	-0.227005336969931	2.22044604925031e-16
STRG.8720.5_ORF_4	902	-	2	130	14	117	1.1692	0.0237007346321137	2.22044604925031e-16
STRG.8720.5_ORF_5	902	-	1	503	411	93	0.9357	0.00208239292731509	2.22044604925031e-16
STRG.8219.1_ORF_1	1108	+	2	257	1060	804	0.9987	0.19230266985244	1.5222927978226e-12
STRG.8219.1_ORF_2	1108	+	3	237	524	288	1.0448	-0.0322327628982411	2.22044604925031e-16
STRG.8219.1_ORF_3	1108	-	1	481	245	237	0.8369	-0.0126823479366404	2.22044604925031e-16
STRG.8219.1_ORF_4	1108	-	3	170	3	168	0.8492	-0.262299784449986	2.22044604925031e-16
STRG.8219.1_ORF_5	1108	+	3	948	1106	159	0.6068	-0.000949339876551673	2.22044604925031e-16
STRG.8219.2_ORF_1	1149	+	1	640	1101	462	0.8652	0.17846006025802	2.22044604925031e-16
STRG.8219.2_ORF_2	1149	-	2	170	3	168	0.8492	-0.262299784449986	2.22044604925031e-16
STRG.8219.2_ORF_3	1149	+	2	989	1147	159	0.6068	-0.000949339876551673	2.22044604925031e-16
STRG.8219.2_ORF_4	1149	-	1	777	637	141	0.5106	-0.13352606058636	2.22044604925031e-16
STRG.8219.2_ORF_5	1149	-	1	522	382	141	0.8395	0.0354693730098567	2.22044604925031e-16
STRG.8220.1_ORF_1	1893	+	1	256	1629	1374	1.0781	0.274303701576392	2.22044604925031e-16
STRG.8220.1_ORF_2	1893	-	1	963	595	369	0.8079	-0.221141178054055	2.22044604925031e-16
STRG.8220.1_ORF_3	1893	+	2	962	1312	351	1.0091	-0.0106111655344948	2.22044604925031e-16
STRG.8220.1_ORF_4	1893	+	2	236	523	288	1.0448	-0.0322327628982411	2.22044604925031e-16
STRG.8220.1_ORF_5	1893	-	1	480	244	237	0.8369	-0.0126823479366404	2.22044604925031e-16
STRG.8148.3_ORF_1	1115	-	1	446	54	393	0.8614	-0.0561782200554002	2.22044604925031e-16
STRG.8148.3_ORF_2	1115	+	3	126	515	390	1.0904	0.561123023772649	2.22044604925031e-16
STRG.8148.3_ORF_3	1115	-	2	841	713	129	0.7007	-0.308382348064113	2.22044604925031e-16
STRG.8148.3_ORF_4	1115	+	2	980	1099	120	0.5818	-0.308852646546947	2.22044604925031e-16
STRG.8148.3_ORF_5	1115	-	3	534	439	96	1.0391	0.199228207274297	2.22044604925031e-16
STRG.8149.1_ORF_1	2268	+	1	67	2157	2091	0.7084	0.196961387862849	0.986284087394048
STRG.8149.1_ORF_2	2268	+	2	1826	2218	393	0.6096	-0.102051615312152	2.22044604925031e-16
STRG.8149.1_ORF_3	2268	-	3	427	110	318	0.8838	-0.111114217567506	2.22044604925031e-16
STRG.8149.1_ORF_4	2268	-	1	1473	1261	213	1.1049	-0.15475234337865	2.22044604925031e-16
STRG.8149.1_ORF_5	2268	-	1	213	1	213	0.6461	0.0370195767639756	2.22044604925031e-16
STRG.8149.2_ORF_1	3411	+	1	67	2085	2019	0.7408	0.169611019372809	2.22044604925031e-16
STRG.8149.2_ORF_2	3411	+	2	2900	3361	462	0.47	-0.249710896328454	2.22044604925031e-16
STRG.8149.2_ORF_3	3411	-	2	2984	2658	327	0.4308	-0.0135336684699477	2.22044604925031e-16
STRG.8149.2_ORF_4	3411	-	3	427	110	318	0.8838	-0.111114217567506	2.22044604925031e-16
STRG.8149.2_ORF_5	3411	-	1	3144	2929	216	0.4155	0.110389463029113	2.22044604925031e-16
STRG.8355.2_ORF_1	461	-	3	438	286	153	0.5559	-0.232752649131355	2.22044604925031e-16
STRG.8355.2_ORF_2	461	+	3	288	425	138	0.4119	-0.483762496719517	2.22044604925031e-16
STRG.8355.2_ORF_3	461	-	3	282	190	93	0.5605	-0.0899263832564785	2.22044604925031e-16
STRG.8375.2_ORF_1	1039	+	1	259	972	714	1.073	0.252780172802951	2.22044604925031e-16
STRG.8375.2_ORF_2	1039	+	2	638	979	342	1.0806	0.077968480399681	2.22044604925031e-16
STRG.8375.2_ORF_3	1039	-	1	160	2	159	0.7221	-0.0112244792653911	2.22044604925031e-16
STRG.8375.2_ORF_4	1039	+	2	392	523	132	0.6891	-0.00519446489178856	2.22044604925031e-16
STRG.8375.2_ORF_5	1039	-	2	441	328	114	0.9082	0.139028181724786	2.22044604925031e-16
STRG.8387.2_ORF_1	5696	+	1	103	2211	2109	0.8305	0.202122977820448	2.22044604925031e-16
STRG.8387.2_ORF_2	5696	+	3	2712	4538	1827	0.8565	0.253059856292741	2.22044604925031e-16
STRG.8387.2_ORF_3	5696	+	3	4548	4940	393	0.9864	-0.0656635002017669	2.22044604925031e-16
STRG.8387.2_ORF_4	5696	-	2	3958	3581	378	0.8391	0.00854125391652206	2.22044604925031e-16
STRG.8387.2_ORF_5	5696	-	1	3758	3456	303	0.7247	-0.0223314555243679	2.22044604925031e-16
STRG.8409.1_ORF_1	2474	+	2	74	2380	2307	0.9236	0.311042250334587	0.999900610455895
STRG.8409.1_ORF_2	2474	+	3	546	827	282	1.2507	0.0186486022522737	2.22044604925031e-16
STRG.8409.1_ORF_3	2474	-	2	742	479	264	1.003	-0.364216370417709	2.22044604925031e-16
STRG.8409.1_ORF_4	2474	-	1	350	105	246	0.978	0.254374107628069	2.22044604925031e-16
STRG.8409.1_ORF_5	2474	+	3	1941	2183	243	0.8822	-0.103609886121798	2.22044604925031e-16
STRG.8407.1_ORF_1	1435	-	1	1267	896	372	0.9477	0.0873938457741808	2.22044604925031e-16
STRG.8407.1_ORF_2	1435	+	3	1110	1433	324	0.905	-0.0160512320619372	2.22044604925031e-16
STRG.8407.1_ORF_3	1435	+	2	917	1159	243	0.6468	0.0938131800874566	2.22044604925031e-16
STRG.8407.1_ORF_4	1435	+	1	163	342	180	0.9536	0.0638784362043262	2.22044604925031e-16
STRG.8407.1_ORF_5	1435	-	1	523	401	123	0.6726	-0.213559159108554	2.22044604925031e-16
STRG.8407.2_ORF_1	1900	+	3	1575	1898	324	0.905	-0.0160512320619372	2.22044604925031e-16
STRG.8407.2_ORF_2	1900	-	1	1732	1451	282	0.8814	0.0432100339708483	2.22044604925031e-16
STRG.8407.2_ORF_3	1900	-	1	1291	1070	222	0.9925	0.0751138040615919	2.22044604925031e-16
STRG.8407.2_ORF_4	1900	+	1	163	342	180	0.9536	0.0638784362043262	2.22044604925031e-16
STRG.8407.2_ORF_5	1900	+	1	1435	1587	153	0.5018	-0.271510089061306	2.22044604925031e-16
STRG.8402.3_ORF_1	520	+	3	183	443	261	1.0584	0.412269414163034	2.4407120313728e-12
STRG.8402.3_ORF_2	520	-	3	449	345	105	1.2178	-0.304708813796236	2.22044604925031e-16
STRG.8433.1_ORF_1	2414	+	2	47	1792	1746	0.9202	0.301221014077987	2.22044604925031e-16
STRG.8433.1_ORF_2	2414	-	3	675	166	510	0.649	-0.015295747396482	2.22044604925031e-16
STRG.8433.1_ORF_3	2414	-	2	475	2	474	0.8849	-0.0418176187191344	2.22044604925031e-16
STRG.8433.1_ORF_4	2414	+	3	1266	1658	393	0.994	-0.0884366139362179	2.22044604925031e-16
STRG.8433.1_ORF_5	2414	+	3	738	908	171	1.0739	0.0395376410990914	2.22044604925031e-16
STRG.8433.2_ORF_1	2450	+	2	410	1828	1419	0.932	0.310735661164599	2.22044604925031e-16
STRG.8433.2_ORF_2	2450	-	2	511	2	510	0.7572	-0.0942769958859807	2.22044604925031e-16
STRG.8433.2_ORF_3	2450	-	3	711	313	399	0.8322	-0.0185488732783307	2.22044604925031e-16
STRG.8433.2_ORF_4	2450	+	3	1302	1694	393	0.994	-0.0884366139362179	2.22044604925031e-16
STRG.8433.2_ORF_5	2450	+	2	47	316	270	0.8827	0.220130839352704	2.22044604925031e-16
STRG.8433.3_ORF_1	2437	+	1	397	1815	1419	0.932	0.310735661164599	2.22044604925031e-16
STRG.8433.3_ORF_2	2437	+	2	1289	1681	393	0.994	-0.0884366139362179	2.22044604925031e-16
STRG.8433.3_ORF_3	2437	-	3	698	321	378	0.8651	-0.0082698903562148	2.22044604925031e-16
STRG.8433.3_ORF_4	2437	-	2	498	316	183	0.6094	-0.0659188616455807	2.22044604925031e-16
STRG.8433.3_ORF_5	2437	+	2	761	931	171	1.0739	0.0395376410990914	2.22044604925031e-16
STRG.8586.1_ORF_1	1158	+	1	10	1083	1074	0.839	0.0762025190630265	0.918633603441854
STRG.8586.1_ORF_2	1158	-	1	417	130	288	1.015	0.0772948075117184	2.22044604925031e-16
STRG.8586.1_ORF_3	1158	-	3	1129	881	249	0.3953	-0.125234273872236	2.22044604925031e-16
STRG.8586.1_ORF_4	1158	-	2	785	540	246	0.9884	-0.0220145562729764	2.22044604925031e-16
STRG.8586.1_ORF_5	1158	+	3	483	719	237	1.1647	-0.0240155510948592	2.22044604925031e-16
STRG.8597.1_ORF_1	1977	+	3	33	1775	1743	1.0862	0.254146086224579	0.0017439864250975
STRG.8597.1_ORF_2	1977	-	2	626	198	429	0.8075	0.00225326469364474	2.22044604925031e-16
STRG.8597.1_ORF_3	1977	+	1	295	591	297	0.881	-0.195000683905403	2.22044604925031e-16
STRG.8597.1_ORF_4	1977	-	2	860	633	228	1.058	0.0142144885977339	2.22044604925031e-16
STRG.8597.1_ORF_5	1977	-	3	1114	902	213	1.0414	0.104262747782379	2.22044604925031e-16
STRG.8613.1_ORF_1	2059	+	1	28	1938	1911	1.103	0.192171585114917	0.997436768234031
STRG.8613.1_ORF_2	2059	-	2	1389	991	399	0.8871	0.0150835107869434	2.22044604925031e-16
STRG.8613.1_ORF_3	2059	+	2	1388	1768	381	0.929	-0.231232655132041	2.22044604925031e-16
STRG.8613.1_ORF_4	2059	-	2	660	358	303	0.963	-0.0169260595027565	2.22044604925031e-16
STRG.8613.1_ORF_5	2059	-	3	1319	1029	291	1.1021	-0.0461529128229069	2.22044604925031e-16
STRG.8449.4_ORF_1	913	-	3	677	567	111	0.538	-0.020784877017192	2.22044604925031e-16
STRG.8449.4_ORF_2	913	+	1	529	627	99	0.7851	0.127254349050883	2.22044604925031e-16
STRG.8449.4_ORF_3	913	-	1	418	326	93	1.1247	-0.186228969392741	2.22044604925031e-16
STRG.8449.4_ORF_4	913	-	2	819	736	84	0.5629	-0.40117682810081	2.22044604925031e-16
STRG.8449.4_ORF_5	913	+	2	389	469	81	0.8874	-0.259862356698519	2.22044604925031e-16
STRG.8620.2_ORF_1	1583	+	3	12	1565	1554	1.0448	0.332266111017809	0.999999967205323
STRG.8620.2_ORF_2	1583	-	1	1541	1050	492	0.9989	0.0706696789656528	2.22044604925031e-16
STRG.8620.2_ORF_3	1583	+	1	766	1002	237	1.018	0.0484582304025331	2.22044604925031e-16
STRG.8620.2_ORF_4	1583	-	1	935	732	204	1.0219	-0.110187511269719	2.22044604925031e-16
STRG.8620.2_ORF_5	1583	-	1	377	210	168	0.9622	-0.249717865259579	2.22044604925031e-16
STRG.8662.1_ORF_1	3285	+	3	75	2645	2571	0.7027	0.190145130632607	2.22044604925031e-16
STRG.8662.1_ORF_2	3285	-	3	727	461	267	0.8115	0.0673292969311548	2.22044604925031e-16
STRG.8662.1_ORF_3	3285	-	2	1085	876	210	0.8876	0.172989329540957	2.22044604925031e-16
STRG.8662.1_ORF_4	3285	-	3	2380	2222	159	1.042	0.113501116050124	2.22044604925031e-16
STRG.8662.1_ORF_5	3285	+	1	2986	3138	153	0.4531	-0.239574562262333	2.22044604925031e-16
STRG.9138.2_ORF_1	1647	+	2	230	1546	1317	1.0252	0.187437158226347	3.5080616165094e-11
STRG.9138.2_ORF_2	1647	-	1	747	250	498	0.962	0.102548379401605	2.22044604925031e-16
STRG.9138.2_ORF_3	1647	+	1	820	1053	234	1.0658	-0.106096247030383	2.22044604925031e-16
STRG.9138.2_ORF_4	1647	+	1	550	744	195	1.1314	-0.0297261345866259	2.22044604925031e-16
STRG.9138.2_ORF_5	1647	-	2	170	3	168	0.7719	-0.143834622918816	2.22044604925031e-16
STRG.9145.1_ORF_1	313	-	3	215	108	108	0.5874	-0.0466107446925094	7.01516304950715e-12
STRG.9151.2_ORF_1	1088	+	1	79	759	681	0.7686	0.277467062631078	2.22044604925031e-16
STRG.9151.2_ORF_2	1088	-	2	730	521	210	0.8842	0.164990920075876	2.22044604925031e-16
STRG.9151.2_ORF_3	1088	-	1	542	411	132	1.2131	-0.118155416877288	2.22044604925031e-16
STRG.9151.2_ORF_4	1088	-	1	128	3	126	0.6396	-0.149518824668481	2.22044604925031e-16
STRG.9151.2_ORF_5	1088	-	2	439	317	123	0.9323	-0.0938509226155946	2.22044604925031e-16
STRG.9172.1_ORF_1	3286	+	1	76	2646	2571	0.7027	0.190145130632607	2.22044604925031e-16
STRG.9172.1_ORF_2	3286	-	3	728	462	267	0.8115	0.0673292969311548	2.22044604925031e-16
STRG.9172.1_ORF_3	3286	-	2	1086	877	210	0.8876	0.172989329540957	2.22044604925031e-16
STRG.9172.1_ORF_4	3286	-	3	2381	2223	159	1.042	0.113501116050124	2.22044604925031e-16
STRG.9172.1_ORF_5	3286	+	2	2987	3139	153	0.4531	-0.239574562262333	2.22044604925031e-16
STRG.9172.2_ORF_1	3337	+	1	76	2646	2571	0.7027	0.190145130632607	2.22044604925031e-16
STRG.9172.2_ORF_2	3337	-	3	728	462	267	0.8115	0.0673292969311548	2.22044604925031e-16
STRG.9172.2_ORF_3	3337	-	2	1086	877	210	0.8876	0.172989329540957	2.22044604925031e-16
STRG.9172.2_ORF_4	3337	-	3	2381	2223	159	1.042	0.113501116050124	2.22044604925031e-16
STRG.9172.2_ORF_5	3337	+	2	3038	3190	153	0.4531	-0.239574562262333	2.22044604925031e-16
STRG.9195.2_ORF_1	3050	+	2	131	2860	2730	0.9987	0.305870127324172	0.0114261532780833
STRG.9195.2_ORF_2	3050	+	3	1734	2240	507	1.0539	-0.0613108927986434	2.22044604925031e-16
STRG.9195.2_ORF_3	3050	+	3	1239	1622	384	1.0955	0.209798570888976	2.22044604925031e-16
STRG.9195.2_ORF_4	3050	-	2	2002	1745	258	1.085	-0.0185884600490747	2.22044604925031e-16
STRG.9195.2_ORF_5	3050	+	3	2250	2453	204	1.0603	-0.0495834254858825	2.22044604925031e-16
STRG.8746.1_ORF_1	1714	+	2	389	1468	1080	0.7423	0.295728927257666	2.22044604925031e-16
STRG.8746.1_ORF_2	1714	-	3	995	834	162	0.8346	0.20159098575997	2.22044604925031e-16
STRG.8746.1_ORF_3	1714	+	1	1039	1197	159	0.4898	-0.143281046705193	2.22044604925031e-16
STRG.8746.1_ORF_4	1714	-	2	1401	1243	159	0.9847	0.12174794091126	2.22044604925031e-16
STRG.8746.1_ORF_5	1714	+	1	79	216	138	0.62	-0.185482900294221	2.22044604925031e-16
STRG.9037.1_ORF_1	1814	+	2	62	1240	1179	1.0076	0.299491933656007	2.22044604925031e-16
STRG.9037.1_ORF_2	1814	+	3	1362	1781	420	1.0657	0.401898258785464	2.22044604925031e-16
STRG.9037.1_ORF_3	1814	-	2	502	200	303	1.0623	-0.134959325368763	2.22044604925031e-16
STRG.9037.1_ORF_4	1814	-	2	1063	800	264	0.6685	-0.121805250295362	2.22044604925031e-16
STRG.9037.1_ORF_5	1814	-	3	684	526	159	0.7932	-0.0337378766306251	2.22044604925031e-16
STRG.8784.2_ORF_1	2478	+	3	198	1799	1602	0.975	0.462256712145443	2.22044604925031e-16
STRG.8784.2_ORF_2	2478	-	2	767	516	252	1.2109	-0.132462161856072	2.22044604925031e-16
STRG.8784.2_ORF_3	2478	-	2	407	183	225	0.9603	0.0393311137999888	2.22044604925031e-16
STRG.8784.2_ORF_4	2478	-	2	2309	2103	207	0.9406	-0.339324300917805	2.22044604925031e-16
STRG.8784.2_ORF_5	2478	+	1	1093	1284	192	0.8238	0.190205294832568	2.22044604925031e-16
STRG.8899.1_ORF_1	370	-	2	273	118	156	0.854	0.0600142842437403	1.14960674767588e-11
STRG.8899.1_ORF_2	370	-	3	131	30	102	0.3988	-0.128070258818089	2.22044604925031e-16
STRG.8899.1_ORF_3	370	-	1	298	218	81	0.9432	0.0410626821869067	2.22044604925031e-16
STRG.8902.2_ORF_1	1880	+	1	100	1404	1305	0.812	0.285821789765116	2.22044604925031e-16
STRG.8902.2_ORF_2	1880	-	2	358	140	219	0.9269	-0.00873052295736832	2.22044604925031e-16
STRG.8902.2_ORF_3	1880	+	2	284	457	174	1.2926	0.100973629562531	2.22044604925031e-16
STRG.8902.2_ORF_4	1880	+	1	1732	1878	147	0.6293	-0.160840142155606	2.22044604925031e-16
